seq_name	length	topology	coordinates	n_genes	genetic_code	virus_score	fdr	n_hallmarks	marker_enrichment	taxonomy PR24_final_contigs_virus_summary.tsv
contig_49026_pilon	2361	No terminal repeats	NA	8	11	0.9809	NA	1	8.0129	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR26_final_contigs_virus_summary.tsv
contig_43616_pilon	18798	No terminal repeats	NA	37	11	0.9809	NA	4	39.2988	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR26_final_contigs_virus_summary.tsv
contig_41364_pilon	13490	No terminal repeats	NA	22	4	0.9809	NA	3	11.5083	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;Algavirales;Phycodnaviridae PR26_final_contigs_virus_summary.tsv
contig_38796_pilon	56909	No terminal repeats	NA	96	11	0.9809	NA	7	137.6132	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR26_final_contigs_virus_summary.tsv
contig_26402_pilon	47536	No terminal repeats	NA	83	11	0.9809	NA	7	121.5706	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR26_final_contigs_virus_summary.tsv
contig_36885_pilon	63232	No terminal repeats	NA	96	11	0.9809	NA	2	67.8817	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales PR26_final_contigs_virus_summary.tsv
contig_45642_pilon	59134	No terminal repeats	NA	112	11	0.9809	NA	12	148.9846	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR26_final_contigs_virus_summary.tsv
contig_21651_pilon	63956	No terminal repeats	NA	108	11	0.9809	NA	9	143.5183	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR26_final_contigs_virus_summary.tsv
unbinned_518	3521	No terminal repeats	NA	7	11	0.9809	NA	1	6.8481	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR26_final_contigs_virus_summary.tsv
unbinned_810	2524	No terminal repeats	NA	7	11	0.9808	NA	0	8.1695	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR26_final_contigs_virus_summary.tsv
contig_43296_pilon	59889	No terminal repeats	NA	97	11	0.9808	NA	7	78.7156	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR26_final_contigs_virus_summary.tsv
contig_55228_pilon	3023	No terminal repeats	NA	5	11	0.9808	NA	0	7.8058	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR26_final_contigs_virus_summary.tsv
contig_40320_pilon	44527	No terminal repeats	NA	93	11	0.9808	NA	8	110.6120	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR26_final_contigs_virus_summary.tsv
contig_52720_pilon	24498	No terminal repeats	NA	44	11	0.9808	NA	0	44.0797	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR26_final_contigs_virus_summary.tsv
unbinned_677	2892	No terminal repeats	NA	4	11	0.9808	NA	0	5.1548	Unclassified PR26_final_contigs_virus_summary.tsv
contig_55239_pilon	19714	No terminal repeats	NA	37	11	0.9808	NA	2	21.4672	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR26_final_contigs_virus_summary.tsv
contig_26416_pilon	53946	No terminal repeats	NA	124	11	0.9808	NA	9	148.3735	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR26_final_contigs_virus_summary.tsv
contig_22316_pilon	22781	No terminal repeats	NA	61	11	0.9808	NA	2	32.9635	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR26_final_contigs_virus_summary.tsv
contig_40283_pilon	27722	No terminal repeats	NA	32	11	0.9808	NA	3	41.8865	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;Algavirales;Phycodnaviridae PR26_final_contigs_virus_summary.tsv
contig_40736_pilon	5147	No terminal repeats	NA	6	11	0.9808	NA	1	5.1524	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR26_final_contigs_virus_summary.tsv
contig_42713_pilon	5092	No terminal repeats	NA	12	11	0.9808	NA	3	9.5860	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR26_final_contigs_virus_summary.tsv
contig_37131_pilon	63303	No terminal repeats	NA	114	11	0.9808	NA	20	95.7705	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR26_final_contigs_virus_summary.tsv
contig_51228_pilon	55056	No terminal repeats	NA	75	11	0.9808	NA	9	89.9340	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR26_final_contigs_virus_summary.tsv
contig_39432_pilon	4448	No terminal repeats	NA	9	11	0.9808	NA	1	6.8721	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR26_final_contigs_virus_summary.tsv
contig_54760_pilon	11843	No terminal repeats	NA	32	11	0.9808	NA	0	22.5134	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR26_final_contigs_virus_summary.tsv
contig_26374_pilon	10844	No terminal repeats	NA	16	11	0.9808	NA	1	20.4880	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR26_final_contigs_virus_summary.tsv
contig_48962_pilon	90059	No terminal repeats	NA	151	11	0.9808	NA	6	73.8326	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR26_final_contigs_virus_summary.tsv
contig_49837_pilon	16789	No terminal repeats	NA	27	11	0.9808	NA	5	35.0938	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR26_final_contigs_virus_summary.tsv
contig_43015_pilon	11857	No terminal repeats	NA	23	11	0.9808	NA	2	14.4977	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR26_final_contigs_virus_summary.tsv
contig_27205_pilon	101051	No terminal repeats	NA	183	11	0.9808	NA	13	208.7989	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR26_final_contigs_virus_summary.tsv
contig_21638_pilon	1462	No terminal repeats	NA	5	11	0.9808	NA	1	8.5914	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR26_final_contigs_virus_summary.tsv
contig_24975_pilon	47632	No terminal repeats	NA	102	11	0.9807	NA	5	92.5478	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR26_final_contigs_virus_summary.tsv
contig_48529_pilon	16775	No terminal repeats	NA	31	11	0.9807	NA	1	24.0491	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR26_final_contigs_virus_summary.tsv
contig_50144_pilon	4212	No terminal repeats	NA	6	11	0.9807	NA	0	8.2611	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Autographiviridae PR26_final_contigs_virus_summary.tsv
contig_32358_pilon	20653	No terminal repeats	NA	46	11	0.9807	NA	6	41.2503	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR26_final_contigs_virus_summary.tsv
contig_21667_pilon	53816	No terminal repeats	NA	106	11	0.9807	NA	11	148.5864	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR26_final_contigs_virus_summary.tsv
contig_50060_pilon	18315	No terminal repeats	NA	46	11	0.9807	NA	3	51.0638	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR26_final_contigs_virus_summary.tsv
contig_49180_pilon	12105	No terminal repeats	NA	28	11	0.9807	NA	9	27.4883	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR26_final_contigs_virus_summary.tsv
contig_52492_pilon	28886	No terminal repeats	NA	47	11	0.9807	NA	11	64.2001	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR26_final_contigs_virus_summary.tsv
unbinned_519	3519	No terminal repeats	NA	6	11	0.9807	NA	1	8.5318	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR26_final_contigs_virus_summary.tsv
contig_24935_pilon	39851	No terminal repeats	NA	75	11	0.9807	NA	7	88.0190	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR26_final_contigs_virus_summary.tsv
contig_51600_pilon	37382	No terminal repeats	NA	61	11	0.9807	NA	7	68.1956	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR26_final_contigs_virus_summary.tsv
contig_54561_pilon	62704	No terminal repeats	NA	101	11	0.9807	NA	7	141.6928	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR26_final_contigs_virus_summary.tsv
contig_49375_pilon	394364	No terminal repeats	NA	734	11	0.9807	NA	15	303.7632	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;Algavirales;Phycodnaviridae PR26_final_contigs_virus_summary.tsv
contig_44616_pilon	8024	No terminal repeats	NA	16	4	0.9807	NA	2	9.4084	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR26_final_contigs_virus_summary.tsv
contig_31539_pilon	44842	No terminal repeats	NA	93	11	0.9807	NA	10	123.0841	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR26_final_contigs_virus_summary.tsv
contig_30072_pilon	1110	No terminal repeats	NA	4	11	0.9807	NA	1	4.7450	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR26_final_contigs_virus_summary.tsv
contig_43265_pilon	80911	No terminal repeats	NA	142	11	0.9807	NA	7	66.0611	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR26_final_contigs_virus_summary.tsv
unbinned_31	15716	No terminal repeats	NA	39	11	0.9807	NA	1	41.5761	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR26_final_contigs_virus_summary.tsv
contig_34126_pilon	44186	No terminal repeats	NA	83	11	0.9807	NA	6	69.4418	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR26_final_contigs_virus_summary.tsv
contig_22239_pilon	4550	No terminal repeats	NA	12	11	0.9807	NA	0	14.9351	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR26_final_contigs_virus_summary.tsv
contig_45905_pilon	10192	No terminal repeats	NA	18	11	0.9807	NA	0	13.7463	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR26_final_contigs_virus_summary.tsv
contig_42411_pilon	2300	No terminal repeats	NA	4	11	0.9807	NA	1	4.8922	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR26_final_contigs_virus_summary.tsv
unbinned_193	6608	No terminal repeats	NA	10	11	0.9807	NA	2	15.4631	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR26_final_contigs_virus_summary.tsv
contig_41804_pilon	117749	No terminal repeats	NA	238	11	0.9807	NA	29	219.6954	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR26_final_contigs_virus_summary.tsv
contig_54480_pilon	55538	No terminal repeats	NA	101	11	0.9807	NA	3	97.6685	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR26_final_contigs_virus_summary.tsv
contig_31695_pilon;provirus_342233_378913	36681	Provirus	342233-378913	64	11	0.9807	NA	12	54.3812	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR26_final_contigs_virus_summary.tsv
contig_40737_pilon	5338	No terminal repeats	NA	6	11	0.9807	NA	1	5.1524	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR26_final_contigs_virus_summary.tsv
contig_55978_pilon	4008	No terminal repeats	NA	5	11	0.9807	NA	0	4.8174	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR26_final_contigs_virus_summary.tsv
contig_25013_pilon	5621	No terminal repeats	NA	10	11	0.9807	NA	0	12.0150	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR26_final_contigs_virus_summary.tsv
contig_54785_pilon	19426	No terminal repeats	NA	36	11	0.9806	NA	3	39.6310	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR26_final_contigs_virus_summary.tsv
contig_56279_pilon	32026	No terminal repeats	NA	65	11	0.9806	NA	5	73.6552	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR26_final_contigs_virus_summary.tsv
contig_23574_pilon	8467	No terminal repeats	NA	27	11	0.9806	NA	1	13.2352	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR26_final_contigs_virus_summary.tsv
contig_21633_pilon	62305	No terminal repeats	NA	110	11	0.9806	NA	10	130.6682	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR26_final_contigs_virus_summary.tsv
unbinned_1013	2139	No terminal repeats	NA	7	11	0.9806	NA	1	8.5398	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR26_final_contigs_virus_summary.tsv
contig_27204_pilon	105018	No terminal repeats	NA	151	11	0.9806	NA	15	202.7656	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR26_final_contigs_virus_summary.tsv
contig_34827_pilon	59605	No terminal repeats	NA	109	11	0.9806	NA	8	152.5836	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR26_final_contigs_virus_summary.tsv
contig_35312_pilon	130522	No terminal repeats	NA	266	11	0.9806	NA	36	268.9175	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR26_final_contigs_virus_summary.tsv
contig_26418_pilon	20545	No terminal repeats	NA	43	11	0.9806	NA	5	54.6536	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR26_final_contigs_virus_summary.tsv
contig_45728_pilon	18834	No terminal repeats	NA	40	11	0.9806	NA	2	28.0574	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR26_final_contigs_virus_summary.tsv
contig_33424_pilon	6252	No terminal repeats	NA	14	11	0.9806	NA	1	21.6993	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR26_final_contigs_virus_summary.tsv
contig_29761_pilon	32341	No terminal repeats	NA	82	11	0.9806	NA	7	79.2583	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR26_final_contigs_virus_summary.tsv
contig_40844_pilon	10383	No terminal repeats	NA	17	11	0.9806	NA	0	11.9952	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR26_final_contigs_virus_summary.tsv
contig_49299_pilon	53508	No terminal repeats	NA	102	11	0.9806	NA	9	104.3521	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR26_final_contigs_virus_summary.tsv
contig_22337_pilon	7084	No terminal repeats	NA	15	11	0.9806	NA	0	14.7697	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR26_final_contigs_virus_summary.tsv
contig_21949_pilon	22000	No terminal repeats	NA	31	11	0.9806	NA	3	28.0544	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR26_final_contigs_virus_summary.tsv
contig_36774_pilon	164264	No terminal repeats	NA	306	11	0.9806	NA	5	85.0622	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes PR26_final_contigs_virus_summary.tsv
contig_24071_pilon	49107	No terminal repeats	NA	74	11	0.9806	NA	14	64.1531	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR26_final_contigs_virus_summary.tsv
contig_24122_pilon	6645	No terminal repeats	NA	12	11	0.9806	NA	0	10.9229	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR26_final_contigs_virus_summary.tsv
contig_42359_pilon	18155	No terminal repeats	NA	36	11	0.9806	NA	0	29.6695	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR26_final_contigs_virus_summary.tsv
contig_35329_pilon	16637	No terminal repeats	NA	40	11	0.9806	NA	3	30.8738	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR26_final_contigs_virus_summary.tsv
contig_21646_pilon	5770	No terminal repeats	NA	12	11	0.9805	NA	1	6.6014	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR26_final_contigs_virus_summary.tsv
contig_41389_pilon	31937	No terminal repeats	NA	61	11	0.9805	NA	13	65.6390	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR26_final_contigs_virus_summary.tsv
contig_9486_pilon	9025	No terminal repeats	NA	24	11	0.9805	NA	1	16.0061	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR26_final_contigs_virus_summary.tsv
contig_36768_pilon	16236	No terminal repeats	NA	35	11	0.9805	NA	0	12.5099	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR26_final_contigs_virus_summary.tsv
contig_29762_pilon	52714	No terminal repeats	NA	87	11	0.9805	NA	4	103.9029	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR26_final_contigs_virus_summary.tsv
contig_12713_pilon	8647	No terminal repeats	NA	30	11	0.9805	NA	0	27.9648	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR26_final_contigs_virus_summary.tsv
contig_55424_pilon	35863	No terminal repeats	NA	48	11	0.9805	NA	4	64.5723	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR26_final_contigs_virus_summary.tsv
contig_51901_pilon	15682	No terminal repeats	NA	40	11	0.9805	NA	2	20.4386	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR26_final_contigs_virus_summary.tsv
unbinned_420	4053	No terminal repeats	NA	7	15	0.9805	NA	0	8.5914	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR26_final_contigs_virus_summary.tsv
contig_18062_pilon	7401	No terminal repeats	NA	16	11	0.9805	NA	0	9.0511	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR26_final_contigs_virus_summary.tsv
contig_24062_pilon;provirus_76457_212394	135938	Provirus	76457-212394	169	11	0.9805	NA	7	139.7425	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR26_final_contigs_virus_summary.tsv
contig_45411_pilon	17934	No terminal repeats	NA	37	11	0.9805	NA	1	14.9360	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR26_final_contigs_virus_summary.tsv
contig_40843_pilon	11054	No terminal repeats	NA	16	11	0.9805	NA	0	6.8731	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR26_final_contigs_virus_summary.tsv
contig_53989_pilon	143913	No terminal repeats	NA	200	11	0.9805	NA	1	88.4238	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes PR26_final_contigs_virus_summary.tsv
contig_25821_pilon	57025	No terminal repeats	NA	103	11	0.9805	NA	8	126.7064	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR26_final_contigs_virus_summary.tsv
contig_46763_pilon	14092	No terminal repeats	NA	34	11	0.9805	NA	4	42.0170	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR26_final_contigs_virus_summary.tsv
contig_34157_pilon	63672	No terminal repeats	NA	106	11	0.9805	NA	9	151.7827	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR26_final_contigs_virus_summary.tsv
contig_36144_pilon	150136	No terminal repeats	NA	337	11	0.9805	NA	25	310.7077	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR26_final_contigs_virus_summary.tsv
contig_52414_pilon	52925	No terminal repeats	NA	134	11	0.9805	NA	7	121.3465	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR26_final_contigs_virus_summary.tsv
scaffold_46247_pilon	40284	No terminal repeats	NA	72	11	0.9804	NA	10	89.7565	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR26_final_contigs_virus_summary.tsv
contig_24032_pilon	40688	No terminal repeats	NA	66	11	0.9804	NA	12	85.7113	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Autographiviridae PR26_final_contigs_virus_summary.tsv
contig_52289_pilon	40816	No terminal repeats	NA	65	11	0.9804	NA	17	60.0815	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR26_final_contigs_virus_summary.tsv
contig_24130_pilon	11014	No terminal repeats	NA	27	11	0.9804	NA	2	17.1828	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR26_final_contigs_virus_summary.tsv
contig_50080_pilon	15838	No terminal repeats	NA	30	11	0.9804	NA	0	19.5653	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR26_final_contigs_virus_summary.tsv
contig_54728_pilon	23229	No terminal repeats	NA	51	11	0.9804	NA	6	61.2268	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR26_final_contigs_virus_summary.tsv
contig_43151_pilon	37359	No terminal repeats	NA	84	11	0.9804	NA	8	94.5490	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR26_final_contigs_virus_summary.tsv
contig_51219_pilon	14143	No terminal repeats	NA	26	11	0.9804	NA	0	14.9300	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR26_final_contigs_virus_summary.tsv
contig_33791_pilon	9356	No terminal repeats	NA	21	11	0.9804	NA	2	17.0434	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR26_final_contigs_virus_summary.tsv
contig_38187_pilon	15532	No terminal repeats	NA	29	11	0.9804	NA	2	16.9725	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR26_final_contigs_virus_summary.tsv
contig_30193_pilon	7525	No terminal repeats	NA	18	11	0.9804	NA	0	10.3097	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;Algavirales;Phycodnaviridae PR26_final_contigs_virus_summary.tsv
unicycler_3672	29271	No terminal repeats	NA	40	11	0.9804	NA	1	26.5116	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR26_final_contigs_virus_summary.tsv
contig_50434_pilon	13743	No terminal repeats	NA	32	11	0.9804	NA	5	35.9858	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR26_final_contigs_virus_summary.tsv
contig_40563_pilon	38528	No terminal repeats	NA	70	11	0.9804	NA	3	76.7867	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR26_final_contigs_virus_summary.tsv
contig_51047_pilon	39418	No terminal repeats	NA	75	11	0.9804	NA	4	67.0022	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR26_final_contigs_virus_summary.tsv
contig_56084_pilon	34286	No terminal repeats	NA	56	11	0.9804	NA	7	83.3587	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR26_final_contigs_virus_summary.tsv
contig_54439_pilon	43440	No terminal repeats	NA	94	11	0.9804	NA	6	87.1128	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR26_final_contigs_virus_summary.tsv
unbinned_205	6355	No terminal repeats	NA	9	11	0.9804	NA	2	11.6229	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR26_final_contigs_virus_summary.tsv
contig_24062_pilon;provirus_2_55871	55870	Provirus	2-55871	57	11	0.9804	NA	5	39.2333	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR26_final_contigs_virus_summary.tsv
contig_50426_pilon	27563	No terminal repeats	NA	63	11	0.9803	NA	6	59.0906	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR26_final_contigs_virus_summary.tsv
contig_56282_pilon	29550	No terminal repeats	NA	47	11	0.9803	NA	13	49.5300	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR26_final_contigs_virus_summary.tsv
contig_31056_pilon	5385	No terminal repeats	NA	11	11	0.9803	NA	0	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR26_final_contigs_virus_summary.tsv
contig_50180_pilon	16971	No terminal repeats	NA	34	11	0.9803	NA	0	30.7835	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR26_final_contigs_virus_summary.tsv
contig_15137_pilon	47663	No terminal repeats	NA	92	11	0.9803	NA	2	77.5617	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes;Crassvirales PR26_final_contigs_virus_summary.tsv
contig_38381_pilon	6295	No terminal repeats	NA	13	11	0.9803	NA	0	13.6231	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR26_final_contigs_virus_summary.tsv
contig_26413_pilon	1825	No terminal repeats	NA	4	11	0.9803	NA	1	5.1548	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR26_final_contigs_virus_summary.tsv
contig_54281_pilon	6738	No terminal repeats	NA	13	11	0.9803	NA	0	13.7463	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR26_final_contigs_virus_summary.tsv
contig_23747_pilon	33545	No terminal repeats	NA	53	11	0.9803	NA	3	49.7360	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;Algavirales;Phycodnaviridae PR26_final_contigs_virus_summary.tsv
contig_49162_pilon	40787	No terminal repeats	NA	96	11	0.9803	NA	4	79.3312	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR26_final_contigs_virus_summary.tsv
contig_17863_pilon	23484	No terminal repeats	NA	45	11	0.9803	NA	4	34.7648	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR26_final_contigs_virus_summary.tsv
unbinned_724	2756	No terminal repeats	NA	7	11	0.9803	NA	0	8.0103	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR26_final_contigs_virus_summary.tsv
contig_53055_pilon	42798	No terminal repeats	NA	72	11	0.9803	NA	5	64.7211	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR26_final_contigs_virus_summary.tsv
contig_50297_pilon	6579	No terminal repeats	NA	11	11	0.9803	NA	1	11.1581	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR26_final_contigs_virus_summary.tsv
contig_35490_pilon	12234	No terminal repeats	NA	28	11	0.9803	NA	1	16.9378	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR26_final_contigs_virus_summary.tsv
contig_21637_pilon	60826	No terminal repeats	NA	104	11	0.9803	NA	10	150.7165	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR26_final_contigs_virus_summary.tsv
contig_39431_pilon	4941	No terminal repeats	NA	9	11	0.9803	NA	0	6.8293	Viruses;Duplodnaviria;Heunggongvirae;Uroviricota;Caudoviricetes PR26_final_contigs_virus_summary.tsv
